belong1,belong2,fb1,fb2,fb3,closeness,mg1,mg2,swl,ms1r,ms2r,ms3r,mscp,fbcp,learningcp,belongcp,schoolr,sis_age,sis_female,sis_frpl,ethall,allgpa,allmgpa,allelagpa,allscigpa,allsocgpa,set1scorezero,cs,eiwd,perswd,percent_resilscorezero,mbcp,t1p1,q76_first_click,q76_last_click,q76_page_submit,q76_click_count,t1p2,q77_first_click,q77_last_click,q77_page_submit,q77_click_count,t1p3,q78_first_click,q78_last_click,q78_page_submit,q78_click_count,t1p4,q79_first_click,q79_last_click,q79_page_submit,q79_click_count,t1difchc,q64_first_click,q64_last_click,q64_page_submit,q64_click_count,t1pp1,t1pp1t1_first_click,t1pp1t1_last_click,t1pp1t1_page_submit,t1pp1t1_click_count,t1pp1w,t1pp1r,t1pp1t2_first_click,t1pp1t2_last_click,t1pp1t2_page_submit,t1pp1t2_click_count,t1pp2,t1pp2t1_first_click,t1pp2t1_last_click,t1pp2t1_page_submit,t1pp2t1_click_count,t1pp2w,t1pp2r,t1pp2t2_first_click,t1pp2t2_last_click,t1pp2t2_page_submit,t1pp2t2_click_count,t1pp3,t1pp2t1_first_click_1,t1pp2t1_last_click_1,t1pp2t1_page_submit_1,t1pp2t1_click_count_1,t1pp3w,t1pp3r,t1pp3t2_first_click,t1pp3t2_last_click,t1pp3t2_page_submit,t1pp3t2_click_count,t1tp1,q124_first_click,q124_last_click,t1tp1time,q124_click_count,t1tp1choice,t1tp2,q130_first_click,q130_last_click,t1tp2time,q130_click_count,t1tp2choice,t1tp3,q136_first_click,q136_last_click,t1tp3time,q136_click_count,t1tp3choice,t1tp4,q142_first_click,q142_last_click,t1tp4time,q142_click_count,t1tp4choice,t1tp5,q148_first_click,q148_last_click,t1tp5time,q148_click_count,t1tp5choice,t1tp6,q156_first_click,q156_last_click,t1tp6time,q156_click_count,t1tp6choice,t1tp7,q162_first_click,q162_last_click,t1tp7time,q162_click_count,t1tp7choice,t1tp8,q165_first_click,q165_last_click,t1tp8time
4,4,2,3,4,3,4,3,4,4,5,4,4.33333333333333,4.5,3.5,4,3,16,1,1,4,79.3292857125,92.2875,76.5575,71.535,62.17,4,1,.538411289903285,.378688218999129,1,2.91709950890241,1,6.838,8.347,9.384,3,3,5.533,7.314,8.365,3,6,3.824,5.922,6.896,3,6,4.293,5.373,6.381,3,1,0,0,2.198,0,4,18.522,19.628,21.494,3, ,0, , , , ,6,69.327,70.32,71.059,3,1, ,5.669,27.1,28.777,10,2,40.54,50.246,50.846,3,1, ,6.378,16.575,18.403,3,8,8.828,26.732,27.657,8,1,8,33.766,47.837,49.327,11,1,1,31.163,73.982,74.662,7,1,8,16.661,19.356,20.116,6,1,9,14.145,15.704,16.831,5,1,5,10.687,13.038,13.484,7,1,8,6.902,11.19,12.135,6,1,3,8.957,9.879,10.601
3,4,5,3,3,6,3,5,3,5,3,5,4.33333333333333,3,4,3.5,2,17,1,1,4,74.431785715,67.0575,78.33375,78.4825,66.3425,4,1,.371295526654443,0,0,1.37129552665444,1,9.717,13.425,14.188,2,3,13.833,19.025,19.06,4,6,4.452,16.431,16.461,5,6,9.869,12.02,12.06,3,1,0,0,1.359,0,1,14.236,16.447,17.353,2,1, ,6.173,6.975,9.598,2,7,11.205,44.852,45.483,5, , , , , , ,4,11.716,24.38,25.094,6,1, ,1.587,4.155,4.18,3, ,.635,8.471,8.479,6,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,4,2,4,7,5,4,3,4,3,3,3.33333333333333,4,4.5,4.5,4,18,1,0,1,91.973125,87.43,88.34, ,84.83,4,1,.523867175278615,.303244503299674,1,2.82711167857829,1,5.809,7.156,7.666,3,3,10.058,10.86,11.464,3,6,3.949,4.999,5.411,3,6,6.374,7.129,7.677,3,1,0,0,4.687,0,4,33.256,34.071,34.782,3, ,0, , , , ,3,83.639,84.67,85.193,3,1, ,6.756,32.688,33.469,6,5,1.386,17.309,18.379,4,1, ,5.028,9.286,9.922,5,8,9.57,15.242,16.177,6,1,4,32.172,34.016,34.635,6,1,4,22.457,27.021,28.017,7,1,8,2.92,14.053,14.668,9,1,4,22.426,25.315,25.879,6,1,5,3.512,4.583,5.135,5,1,8,5.58,7.751,8.163,7,1,3,6.346,7.305,7.89
2,3,2,2,4,4,3,3,4,3,4,4,3.66666666666667,5,3,2.5,1,15,1,0,1,88.8978571425,81.225,88.005,88.5775,82.4925,4,0,.347557086328116,.274240480947041,.666666666666667,1.28846423394182,1,14.631,14.637,15.692,2,3,8.337,8.345,12.072,2,6,6.979,6.987,7.813,2,6,7.962,7.97,9.369,2,0,0,0,5.921,0,4,10.266,10.274,14.986,2, ,0, , , , ,4,28.197,33.897,34.997,4,1, ,6.06,8.276,9.133,3,5,25.953,25.961,26.742,2,1, ,4.756,4.756,5.471,1,8,9.066,16.298,16.676,7,1,8,9.117,12.839,13.212,7,1,2,17.408,21.056,21.475,7,1,8,22.092,25.339,25.847,6,1,7,21.113,23.332,23.868,6,1,5,3.047,5.271,5.573,6,1,8,7.009,9.403,10.173,7,0, , , , 
4,4,4,3,3,7,4,3,3,5,5,5,5,3.5,3.5,4,2,16,0,1,4,87.438214285,81.1475,85.5075,87.48375, ,3,0,.427313122932614,.338346061708755,1,1.76565918464137,1,12.851,20.31,20.337,3,4,73.137,74.458,75.049,2,6,38.724,39.445,40.268,3,6,23.661,24.204,25.04,3,0,0,0,8.246,0,4,3.649,16.597,17.387,5, ,1,3.441,11.521,12.228,6,1,33.056,36.213,36.582,4,0, , , , , ,5,1.568,43.552,44.404,7,1, ,1.823,16.417,17.813,7,8,8.138,17.08,17.878,8,1,2,1.357,17.337,17.701,13,1,4,7.595,18.907,23.63,12,1,8,41.24,67.42,68.721,14,1,1,8.332,17.718,18.421,6,1,5,2.958,5.803,5.832,7,1,8,2.84,11.141,12.03,8,1,3,22.772,23.831,25.279
5,5,1,1,5,7,5,5,5,6,6,1,4.33333333333333,6,5,5,7,16,0,1,2,94.48125,91.2275,97.0875,87.945,91.7575,3,1,.413098826405845,.263680277852728,1,2.67677910425857,5,17.753,20.217,20.954,4,3,8.036,9.207,9.5,3,6,4.437,8.341,8.654,3,6,9.561,12.885,13.249,3,1,0,0,.741,0,5,1.67,29.1,29.753,7,1, ,6.926,8.899,8.913,4,1,27.938,30.141,30.576,6,1, ,1.934,24.056,24.787,9,1,26.119,26.911,27.314,3, ,0, , , , ,8,1.132,33.525,33.528,10, ,9,1.53,31.882,31.894,13,1,9,.975,19.211,19.224,14,1,9,.421,10.459,11.069,6,1,9,1.12,15.474,15.84,8,1,5,1.683,7.917,8.626,7,1,8,7.509,10.221,11.457,7,1,3,2.577,12.32,12.802
3,3,3,3,3,1,3,2,3,5,5,5,5,4,2.5,3,7,17,1,0,1,71.4239285725,59.7025,82.1175,66.44625,66.8,4,1,.460584619758707,.223460302003778,1,2.68404492176248,1,7.461,9.032,9.865,3,3,6.012,6.882,7.464,3,6,5.72,6.38,6.782,3,6,6.103,6.704,7.229,3,1,0,0,1.622,0,4,8.185,9.197,9.829,3, ,0, , , , ,3,54.402,55.793,56.478,2,1, ,4.838,12.168,12.769,5,2,50.199,50.919,51.432,3,1, ,6.496,14.53,15.24,4,8,2.355,11.458,14.997,9,1,3,8.417,9.692,10.301,5,1, ,9.352,15.115,15.119,7,1,8,8.737,9.903,10.35,5,1,3,18.254,19.529,20.269,5,1,5,3.085,6.358,7.052,6,1,8,4.732,5.768,6.496,5,1,3,.979,5.253,5.266
3,4,2,2,4,4,4,4,4,4,4,4,4,5,4,3.5,7,16,1,1,1,90.6192857175,85.195,80.635,89.3325,84.5575,4,1,.327145214217553,.291582358477757,1,2.61872757269531,1,5.983,6.955,7.308,3,3,4.733,5.442,5.838,3,6,4.588,5.188,7.114,3,6,4.067,4.697,5.07,3,1,0,0,9.067,0,4,9.078,10.047,10.502,3, ,0, , , , ,7,14.568,15.289,15.692,3,1, ,2.588,17.61,18.101,8,2,24.44,25.159,25.614,3,1, ,6.231,12.09,12.942,6,8,4.08,9.347,9.98,8,1,6,23.215,26.209,26.222,9,1,4,9.77,12.504,13.13,7,1,8,9.974,12.28,12.296,9,1,9,42.312,43.483,43.766,6,1,5,5.233,7.886,8.24,9,1,8,6.305,7.746,8.079,8,1,3,5.216,6.306,7.033
3,4,3,3,4,6,3,4,4, , , , ,4,3.5,3.5,2,18,1,1,4,81.876875,85.6,81.2716666666667,75.67,67.055,4,1,.514861331002345,.148928002776974,0,1.66378933377932,1,9.164,9.164,12.964,1,3,39.078,39.078,41.741,1,6,3.472,3.472,8.045,1,6,7.175,7.175,9.263,1,1,0,0,3.577,0,4,30.215,30.215,34.716,1, ,1,0,0,9.106,0,7,57.848,57.848,59.718,1,1, ,25.139,25.139,26.336,1,5,24.903,45.603,46.504,2,0, , , , , ,8,8.443,15.469,16.483,4,1,2,2.636,16.803,24.891,3,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,3,3,5,5,5,3,2,3,1,3,2.33333333333333,4,4,3.5,2,17,1,1,4,89.529642855,80.4875,94.88125,84.1225,89.815,4,1,.62621174040674,.335622495290566,0,1.96183423569731,1,6.538,8.32,15.292,4,3,10.227,12.179,12.253,4,6,4.889,5.904,6.515,3,6,5.006,5.913,6.371,3,1,0,0,4.735,0,4,33.424,34.265,35.051,3, ,0, , , , ,1,58.488,61.62,62.291,5,1, ,49.49,50.105,51.34,2,5,38.582,50.525,51.913,5,1, ,4.193,44.404,47.766,3,8,1.246,18.64,19.251,8,1,9,102.919,106.479,106.491,5, ,5,8.681,18.367,19.922,28,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,3,5,3,1,4,4,5,3,3,3,3,3,4,3.5,2,15,0,1,4,90.5842857125,79.585,90.4075,92.43,89.8425,3,1,.292773845219004,0,0,1.292773845219,1,6.668,9.608,10.864,3,1,14.911,20.747,21.719,5,6,4.392,6.082,7.622,2,6,8.036,10.385,10.734,4,1,.689,.689,.714,1,4,.601,18.896,19.417,9, ,0, , , , ,3,20.515,21.286,21.741,3,1, ,4.529,5.07,5.819,2,5,2.826,18.877,18.904,8,1, ,1.253,3.114,3.627,6,8,3.992,23.382,23.424,23,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,1,1,5,7,4,3,5,6,2,5,4.33333333333333,6,3.5,4,1,17,0,1,1,75.059375,67.7825,64.68625,72, ,2,1,.34577413651566,.213650864528011,0,1.55942500104367,1,14.924,18.579,18.95,4,2,4.522,5.51,6.024,3,6,2.484,3.879,4.554,3,4,1.029,2.536,2.963,4,1,0,0,1.82,0,8,29.403,30.719,31.216,3,1, ,2.502,6.388,7.403,2,6,19.019,27.153,27.632,9,1, ,2.096,2.82,2.842,2,1,19.667,20.843,21.479,3, ,0, , , , ,8,1.402,8.832,10.379,10,1,6,13.388,20.043,20.913,8,1,4,.515,17.838,17.865,12,1,3,.297,11.951,12.449,10,0, , , , , , , , , , , , , , , , , , , , , , 
3,3,3,3,3,7,3,3,3,4,3,3,3.33333333333333,4,3,3,2,16,0,1,4,88.8042857125,90.2075,85.5925,88.7275, ,3,1,.623671593125075,.434763591746593,1,3.05843518487167,1,5.367,8.133,15.948,3,3,55.146,66.262,67.216,18,6,4.514,7.585,8.922,3,4,7.893,14.781,16.487,7,1,0,0,5.865,0,4,78.24,79.157,79.852,3, ,0, , , , ,2,49.119,49.734,50.344,3,1, ,8.675,23.136,23.897,7,4,73.911,76.013,77.153,4,1, ,5.586,14.378,15.336,5,8,1.47,23.395,26.651,13,1,2,1.074,44.047,44.091,8,1,9,1.067,64.017,65.065,15,1,8,4.424,57.038,57.682,14,1,1,41.979,44.454,45.289,6,1,5,2.375,10.622,11.36,7,1,8,4.36,17.554,17.583,12,1,3,1.586,12.457,13.144
3,4,3,4,3,6,4,4,4,3,3,4,3.33333333333333,3.5,4,3.5,2,17,1,1,4,75.635625,56.33,60.2,75.78,67.075,4,1,.491607783315734,.233638112589248,0,1.72524589590498,1,3.095,8.094,8.828,3,3,4.47,8.349,8.389,4,6,4.227,5.292,5.93,3,6,4.859,5.78,6.727,3,1,0,0,1.37,0,4,9.58,13.985,15.232,4, ,1,2.375,6.336,7.026,4,1,16.274,21.738,21.774,4,1, ,2.257,74.137,74.717,9,1,16.411,42.31,44.15,4, ,0, , , , ,8,1.604,13.938,14.572,8,1,8,4.529,60.761,61.26,14,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,1,4,4,2,2,3,4,3,6,6,6,6,3,3.5,1,2,17,0,1,4,91.7353125,87.6925,88.4925,92.63,99.515,4,1,.465024347944178,.434001518301689,1,2.89902586624587,1,11.977,13.679,15.374,2,3,15.214,16.71,20.043,2,6,6.159,7.276,9.418,2,6,10.486,11.836,12.825,2,1,0,0,2.402,0,4,.681,36.955,37.837,4, ,1,5.444,5.444,7.071,1,2,39.421,44.365,45.965,3,1, ,1.217,6.581,9.07,7,1,45.705,47.194,48.201,2, ,0, , , , ,8,3.901,14.539,15.337,6,1,2,74.162,77.01,78.224,3,1,2,23.462,41.207,42.568,6,1,8,10.138,28.682,29.52,6,1,1,1.456,60.282,61.072,8,1,5,1.819,4.2,5.1,6,1,8,1.632,10.671,11.521,7,1,3,.715,7.481,9.057
4,4,2,3,4,6,4,4,4,4,4,4,4,4.5,4,4,2,16,1,1,4,95.6178125,96.8375,97.58,91.5125,93.4125,4,1,.663566555774982,.298153521508735,0,1.96172007728372,1,5.762,5.762,10.229,1,3,4.926,4.926,7.696,1,6,5.078,5.078,8.214,1,6,7.551,7.551,10.326,1,1,0,0,6.51,0,4,51.075,51.075,80.803,1, ,1,0,0,8.544,0,2,96.613,126.908,127.702,5,1, ,0,0,19.197,0,1,36.62,36.62,39.015,1, ,0, , , , ,8,12.276,19.465,21.129,4,1,5,12.219,98.809,99.763,17,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,3,5,4,3,7,4,4,3,5,5,5,5,2.5,4,3,3,15,1,1,1,83.9853571425,83.265,89.665,86.7475,50.4225,4,1,.395713994158208,.33680717523572,1,2.73252116939393,1,6.236,7.385,8.115,3,3,5.031,8.746,9.26,7,6,6.857,7.756,8.427,5,6,4.488,5.81,5.834,5,1,0,0,.78,0,4,1.121,17.782,18.294,13, ,0, , , , ,2,48.207,49.95,50.373,6,1, ,3.362,10.176,12.226,2,5,17.61,19.197,19.633,9,1, ,9.807,11.657,12.441,2,8,4.98,20.176,21.048,9,1,5,25.261,43.353,44.081,8,1,1,7.217,34.479,35.043,10,1,8,3.312,27.428,27.8,11,1,9,9.069,20.008,20.383,14,1,5,2.968,10.972,11.548,6,1,8,5.57,7.498,8.022,6,1,3,3.159,6.109,6.566
3,4,3,4,4,6,4,4,5,4,4,5,4.33333333333333,3.5,4,3.5,2,16,1,1,4,77.8435714275,68.4925,76.1225,82.16625,77.2375,4,1,.547357499911357,.27191555828939,0,1.81927305820075,1,5.441,7.147,7.656,3,3,5.785,7.425,8.605,3,6,2.696,3.611,4.056,3,6,11.486,12.339,12.877,3,1,0,0,2.185,0,4,35.461,36.709,37.507,3, ,1,1.155,2.717,3.35,4,8,100.482,111.261,111.873,3,1, ,3.208,17.437,17.992,6,1,23.118,24.863,25.395,4, ,0, , , , ,8,8.226,31.542,31.57,14,1,5,22.377,41.08,41.653,9,1,4,11.805,40.26,41.324,11,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,1,5,4,4,3,5,4,4,6,3,3,4,2.5,4.5,1,4,19,1,1,2,78.1034375,70.19375,85.5, ,81.155,4,1,.38932489256958,.274592794771679,1,2.66391768734126,1,7.864,16.96,17.016,4,3,2.965,13.152,13.787,5,6,1.577,11.848,12.365,10,6,1.899,26.707,28.123,8,1,0,0,1.818,0,4,11.503,11.51,15.341,2, ,0, , , , ,6,38.594,38.61,39.924,2,1, ,8.33,8.83,10.313,2,5,35.265,35.282,41.675,2,1, ,.175,.175,2.711,1,8,4.711,27.877,30.109,19,1,3,7.997,15.882,16.985,7,1,4,2.091,11.956,12.896,7,1,8,.787,25.754,25.819,8,1,8,1.765,28.886,28.919,13,1,5,3.511,16.562,16.978,13,1,8,29.585,31.316,32.039,5,1,3,4.114,4.136,6.116
3,3,4,3,4,4,4,4,3,3,3,3,3,3.5,4,3,1,17,1,0,1,92.21142857,94.6775,94.88,88.875,88.2775,4,1,.486671157449744,.42965895389594,1,2.91633011134569,1,9.217,11.229,12.017,3,3,11.549,14.129,15.002,2,6,3.269,6.212,6.575,4,6,2.897,8.622,9.256,4,1,0,0,6.089,0,4,.206,17.943,18.871,4, ,0, , , , ,2,2.236,45.296,46.054,3,1, ,23.05,23.05,24.787,1,5,28.99,42.559,43.302,3,1, ,12.308,25.839,27.092,2,8,5.935,14.149,14.79,6,1,5,25.456,45.338,46.166,4,1,4,3.147,34.421,34.786,7,1,8,9.35,14.892,17.14,5,1,8,51.612,108.573,109.083,10,1,5,11.873,15.99,16.013,10,1,8,5.793,10.643,10.665,7,1,3,17.273,18.055,18.716
4,3,1,1,1,6,3,3,1,1,1,1,1,6,3,3.5,1,16,0,0,1,96.624285715,96.785,91.3825,96.4375,97.59,4,1,.619644906389794,.399599933593646,1,3.01924483998344,1,7.139,7.139,16.281,1,3,7.439,7.439,10.305,1,6,4.428,4.428,8.546,1,6,5.766,5.766,9.513,1,1,0,0,3.438,0,5,32.779,32.779,35.142,1,1, ,0,0,10.227,0,2,123.851,124.916,125.484,3,1, ,0,0,47.994,0,1,21.619,21.619,24.928,1, ,0, , , , ,8,15.957,27.013,29.431,2,1,5,9.725,41.512,44.245,3,1,4,27.954,30.07,31.421,2,1,8,22.418,24.283,25.273,2,1,9,75.127,77.263,78.262,2,1,5,10.341,39.271,40.167,32,1,8,6.384,9.78,10.576,6,1,3,24.932,26.533,27.742
3,1,3,3,4,6,4,2,3,4,4,4,4,4,3,2,2,18,0,1,4,85.5875,80.895,94.745,86.4575,75.7825,3,1,.575815674587769,.314117234309383,1,2.88993290889715,1,16.692,16.692,23.978,1,2,23.233,23.233,27.358,1,6,5.379,5.379,7.976,1,6,10.426,10.426,12.958,1,1,0,0,2.19,0,4,26.749,26.749,37.986,1, ,0, , , , ,7,43.586,56.796,59.177,3,1, ,36.979,36.979,38.389,1,1,65.856,65.856,68.314,1, ,1,0,0,10.395,0,8,15.427,27.473,30.019,3,1,2,20.638,25.74,28.21,2,1,4,9.163,11.785,14.271,2,1,8,10.69,13.908,15.731,3,1,7,48.994,50.68,52.52,2,1,5,5.77,8.942,9.77,2,1,8,9.68,15.437,17.495,3,1,3,18.107,18.107,20.946
3,3,3,3,3,6,3,4,3,5,5,5,5,4,3.5,3,4,17,1,1,4,77.192857145,53.415,80.16,83.25,81.48,4,1,.342128614392844,.278846556539627,1,2.62097517093247,1,4.817,6.741,6.77,4,3,7.422,8.567,9.214,3,6,2.553,7.304,8.03,6,6,5.64,6.656,7.288,3,1,0,0,5.563,0,4,7.702,8.629,9.738,3, ,0, , , , ,3,16.618,21.467,21.496,4,1, ,4.067,16.681,16.707,8,1,29.034,30.824,30.851,4, ,1,5.743,7.788,10.242,2,8,5.034,16.249,17.248,7,1,8,33.495,35.879,35.911,7,1,4,6.887,14.74,15.371,8,1,8,4.725,7.451,7.911,7,1,4,15.447,27.279,28.068,5,1,5,2.153,6.143,6.672,6,1,8,6.025,8.264,8.289,6,1,3,4.925,5.977,6.614
5,2,1,1,5,7,1,1,5,6,6,6,6,6,1,3.5,1,16,1,1,7,68.895,75.75,63.3875,56.6075,79.64,4,0,.412905074441882,.28951684658295,1,1.70242192102483,1,7.564,13.258,14.555,3,3,11.197,16.131,16.155,4,6,3.455,4.219,6.98,3,6,3.475,4.734,4.762,4,0,11.548,11.548,11.569,1,4,20.116,22.368,23.499,4, ,0, , , , ,2,39.985,41.431,42.321,3,1, ,20.472,21.861,21.887,2,2,28.423,28.977,29.005,4,1, ,2.941,3.385,4.536,2,8,5.832,11.393,12.42,6,1,6,43.017,47.168,48.066,8,1,4,5.276,19.23,19.874,7,1,7,1.681,18.018,18.047,9,1,7,5.743,8.048,8.08,6,1,5,2.27,4.884,4.909,7,1,8,5.555,8.536,9.081,6,1,3,3.242,5.709,5.741
4,4,4,4,4,6,4,4,4,3,5,3,3.66666666666667,3,4,4,1,17,1,1,4,85.14809524,92.5033333333333,93.8766666666667,65.45,75.1933333333333,4,1,.479336748821702,.317107106366283,1,2.79644385518799,1,7.572,9.026,9.68,3,3,10.44,11.529,12.182,3,6,3.549,4.127,4.69,3,6,7.897,8.555,9.17,3,1,0,0,4.127,0,5,21.256,47.776,48.55,9,1, ,2.124,6.24,8.182,4,1,16.012,41.251,42.996,5,0, , , , , ,5,42.655,44.002,44.676,3,1, ,4.104,10.914,11.597,4,8,1.525,37.212,38.413,15,1,6,22.461,24.177,26.055,5,1,4,1.684,16.957,18.354,8,1,8,2.036,40.129,40.153,7,1,1,3.096,27.511,28.288,12,1,5,4.149,6.641,7.32,5,1,8,3.899,8.068,8.697,7,1,3,3.887,6.591,7.914
3,3,2,3,4,3,4,3, , , , , ,4.5,3.5,3,5,16,1,1,2,94.1928125,93.235,93.39,89.4825,90.3725,4,0,.309309448071207,.541019556797722,0,.850329004868928,1,5.951,7.812,8.183,4,3,38.375,39.55,40.874,3,6,6.738,7.512,7.877,3,6,6.426,7.581,7.606,4,0,0,0,1.258,0,4,12.563,13.628,14.767,3, ,1,1.085,1.085,2.414,1,3,18.411,24.148,24.175,5,1, ,1.899,8.699,8.722,5,1,24.279,25.093,25.703,3, , , , , , ,8,47.177,55.102,55.481,7,1,8,64.329,65.454,67.337,5,1,3,60.452,123.38,123.825,17,1,8,20.406,25.631,25.983,10,1,6,72.477,110.758,111.34,14,0, , , , , , , , , , , , , , , , 
3,4,4,3,4,4,5,3,2,6,5,5,5.33333333333333,3.5,4,3.5,7,16,1,0,1,95.7585714275,92.125,97.745,90.705,95.0175,4,1,.568636349664366,.407303560858912,1,2.97593991052328,1,7.562,7.562,11.437,1,3,6.441,6.441,8.817,1,6,2.759,2.759,4.808,1,6,3.924,7.903,10.925,2,1,0,0,6.664,0,4,13.375,13.375,20.309,1, ,0, , , , ,2,55.931,55.931,57.995,1,1, ,0,0,43.204,0,7,76.842,76.842,79.044,1,1, ,0,0,9.056,0,8,6.519,11.666,14.852,2,1,6,45.761,49.336,53.703,2,1,8,46.369,48.36,51.548,2,1,8,7.238,10.739,12.202,2,1,9,64.593,67.872,68.724,3,1,5,11.173,13.68,14.876,2,1,8,5.287,7.66,8.718,2,1,3,5.901,5.901,7.554
3,3,2,5,4,5,4,4,3,5,4,3,4,3.5,4,3,7,16,1,0,1,79.046785715,81.155,92.395,65.63,76.0025,4,1,.673964745329279,.398016915361941,1,3.07198166069122,1,20.45,20.45,28.206,1,3,9.322,9.322,17.059,1,6,5.413,5.413,9.214,1,6,7.954,17.359,19.35,3,1,13.346,13.346,14.799,1,1,20.105,44.841,44.851,2,1, ,30.849,30.849,31.393,1,1,111.7,111.7,122.101,1,1, ,0,0,36.292,0,1,22.747,22.747,48.358,1, ,0, , , , ,8,5.514,19.491,27.922,3,1,3,8.629,36.411,38.601,2,1,6,28.301,36.41,38.571,5,1,8,8.131,33.908,36.746,4,1,1,45.454,62.918,63.866,4,1,5,3.366,6.504,11.219,2,1,8,6.008,10.268,11.906,3,1,3,6.644,6.644,10.308
4,4,4,5,2,7,2,1,5,2,2,2,2,2.5,1.5,4,4,15,0,1,4,78.48375,64.0575,71.50375,69.8325, ,3,1,.24649519144312,.254927819905067,.666666666666667,2.16808967801485,1,1.171,4.588,9.476,2,5,10.035,10.035,12.621,1,6,5.575,6.631,7.131,2,6,7.466,9.924,10.912,2,1,0,0,2.241,0,4,11.276,11.276,15.766,1, ,1,4.177,4.177,8.113,1,4,21.94,21.946,23.093,2,0, , , , , ,8,3.99,4.389,4.409,3,1, ,.403,1.155,2.011,3,8,3.434,6.46,7.925,5,1,2,16.047,29.191,29.87,9,1,9,22.301,34.398,34.422,8,1,9,1.055,4.654,5.442,12,1,9,.662,3.18,3.199,10,1,5,5.229,9.264,9.286,8,1,8,5.274,7.365,8.079,6,1,7,8.106,8.828,8.852
4,4,3,3,3,5,4,4,3,5,5,5,5,4,4,4,6,17,1,0,1,88.52,84.51,91.7825,84.37,81.97,4,1,.462682992518345,.494879100514096,1,2.95756209303244,1,7.639,7.639,10.95,1,3,7.86,7.86,10.599,1,6,5.566,5.566,7.734,1,6,2.824,5.933,7.501,2,1,0,0,1.655,0,4,42.173,42.173,44.157,1, ,1,0,0,5.4,0,7,38.006,38.006,40.75,1,1, ,0,0,18.151,0,1,33.878,33.878,38.42,1, ,0, , , , ,8,10.885,13.701,17.459,2,1,5,140.413,141.995,144.213,2,1,4,7.708,16.043,17.803,2,1,8,60.367,62.222,69.404,2,1,7,40.367,41.658,43.425,2,1,5,3.612,7.51,8.177,3,1,8,4.627,5.852,7.435,2,1,3,13.026,13.026,14.842
2,1,3,2,3,6,3,3,1,1,1,1,1,4.5,3,1.5,1,17,1,1,4,85.0975,64.815,89.69,86.2025,81.755,3,1,.473535764404919,.215829359260973,0,1.68936512366589,1,6.417,12.367,13.748,3,3,7.243,9.999,10.843,2,1,4.035,5.719,6.625,2,6,7.074,8.397,11.897,2,1,11.422,11.422,12.497,1,1,11.011,17.792,32.854,3,1, ,26.178,26.178,27.313,1,5,26.96,28.422,29.513,2, ,0, , , , ,7,20.723,46.453,47.531,5,1, ,8.565,14.308,15.581,2,8,1.653,21.926,26.905,5,1,3,19.236,48.126,52.277,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,3,5,5,5,3,4,4,3,5,5,5,5,2,4,3.5,2,17,0,1,4,97.2760714275,94.3375,97.44125,100,97.1,4,1,.46548736042001,.429545911811763,1,2.89503327223177,1,6.051,7.731,8.449,2,3,5.284,5.9,6.734,3,6,3.441,6.229,6.273,4,6,6.006,7.685,8.213,2,1,0,0,12.451,0,4,25.123,26.825,26.871,3, ,1,3.186,9.839,9.881,4,7,47.665,49.817,49.869,4,1, ,2.186,9.614,10.378,4,8,43.24,51.357,51.396,6,0, , , , , ,8,8.931,22.097,23.29,7,1,2,5.992,40.489,41.406,9,1,2,8.678,16.447,16.854,9,1,8,.122,39.802,40.803,7,1,1,106.169,107.664,108.003,5,1,5,5.372,9.382,9.42,8,1,8,8.58,18.656,18.693,11,1,3,5.016,5.595,6.477
4,4,2,4,4,7,4,4,4,5,5,5,5,4,4,4,1,17,0,1,4,78.7240178575,73.25,72.92125,76.0075,71.8075,2,1,.405758702575568,.237732662649922,1,2.64349136522549,1,15.678,17.672,17.695,4,2,16.188,18.161,18.186,5,6,5.475,9.851,10.431,4,3,17.269,17.992,18.57,3,1,0,0,.648,0,3,12.449,17.237,17.26,9,1, ,8.223,9.111,9.744,2,5,13.909,24.768,25.531,3, ,0, , , , ,7,43.105,59.906,60.484,5,1, ,2.789,3.784,4.751,3,8,1.16,23.758,24.368,32,1,3,37.546,39.447,40.21,7,1,5,1.427,2.599,3.262,5,1,8,5.603,7.064,7.753,5,1,4,10.123,12.174,12.201,6,1,5,8.89,11.509,12.695,6,1,8,2.642,9.719,10.355,6,1,3,13.755,15.547,15.579
